Plan_Code,Client,Platform,NYFlag,ChildCompanyID,HeaderLogo,HeaderLogo_Position_x,HeaderLogo_Position_y,HeaderLogo_Width,HeaderLogo_Height,Company_Text,Company_Text_Position_x,Company_Text_Position_y,Company_Text_Width,Company_Text_Height,Company_ShowFlag,Address,Address_Position_x,Address_Position_y,Address_Width,Address_Height,Address_ShowFlag,PhoneNumber,ServiceCenter,ServiceCenterHours,FaxNumber,ProductType,Broker_Dealer_Services,Footer,Footer_Position_x,Footer_Position_y,Footer_Width,Footer_Height,Email_Address,Web_Address,Client_Abbrv,Budget_Center,Reply_Envelope,Inserter_Stock,Tray,CompanyCode,DOL_Disclosure,Disclosure_Position_x,Disclosure_Position_y,Disclosure_Position_Width,Disclosure_Position_Height,Secondary_Logo,SecLogo_Position_x,SecLogo_Position_y,SecLogo_Position_Width,SecLogo_Position_Height,Product_Description,MailingPageLogo_Pos_x,MailingPageLogo_Pos_y,Payment Company Address
168,Commonwealth,LC,Y,892878967,Images/LTRDELW.jpg,36.00,36.00,54.50,54.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,97.00,53.00,175.00,46.00,TRUE,1-800-533-2124,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_135.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
169,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
170,Commonwealth,LC,N,892878966,Images/LTRPIOV.jpg,36.00,36.00,140.00,26.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,66.00,175.00,20.00,TRUE,1-800-688-9915,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_138.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSP,2101,hash4: GS PIONEER REPLY ENV,65-21031-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
171,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
172,Commonwealth,LC,Y,892878967,Images/LTRPIOV.jpg,36.00,36.00,140.00,26.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,66.00,175.00,20.00,TRUE,1-800-688-9915,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_138.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSP,2101,hash4: GS PIONEER REPLY ENV,65-21031-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
173,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
174,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-366-1492,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_129_257.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
175,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
176,Commonwealth,LC,Y,892878967,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,Commonwealth Annuity and Life Insurance Company ,,,,,,P.O. Box 758554ENDLINETopeka  KS 66675-8550,195.00,39.00,175.00,46.00,TRUE,1-800-366-1492,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_176_272.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSAMVA,2101,hash4: GS ALLMERICA VA REPLY ENV ,65-21021-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
177,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
178,Commonwealth,LC,Y,892878967,Images/LTRALLM.jpg,36.00,36.00,153.50,24.00,First Allmerica Financial Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,195.00,39.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_126_178_165.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSAMVA,2101,hash4: GS ALLMERICA VA REPLY ENV ,65-21021-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
179,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
180,Commonwealth,LC,N,892878966,Images/LTRFULC.jpg,36.00,36.00,135.00,24.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,40.00,57.00,175.00,46.00,TRUE,1-800-917-1909,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_180.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSF,2101,hash4: GS FULCRUM REPLY ENVELOPE,65-21080-03 ,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
181,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
182,Commonwealth,LC,Y,892878967,Images/LTRFULC.jpg,36.00,36.00,135.00,24.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,40.00,57.00,175.00,46.00,TRUE,1-800-917-1909,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_180.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSF,2101,hash4: GS FULCRUM REPLY ENVELOPE,65-21080-03 ,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
183,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
184,Commonwealth,LC,N,892878966,Images/LTRSCUD.jpg,36.00,36.00,140.00,20.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,60.00,175.00,20.00,TRUE,1-800-782-8380,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_140_253.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSSG,2101,hash4: GS SCUDDER GATEWAY REPLY ENV,65-21050-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
185,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
186,Commonwealth,LC,Y,892878967,Images/LTRSCUD.jpg,36.00,36.00,140.00,20.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,60.00,175.00,20.00,TRUE,1-800-782-8380,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_140_253.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSSG,2101,hash4: GS SCUDDER GATEWAY REPLY ENV,65-21050-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
187,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
188,Commonwealth,LC,N,892878966,Images/LTRSCUD.jpg,36.00,36.00,140.00,20.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,60.00,175.00,20.00,TRUE,1-800-782-8380,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_140_253.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSSG,2101,hash4: GS SCUDDER GATEWAY REPLY ENV,65-21050-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
189,Commonwealth,LC,N,892878966,Images/LTRFULC.jpg,36.00,36.00,135.00,24.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,40.00,57.00,175.00,46.00,TRUE,1-800-917-1909,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_180.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSF,2101,hash4: GS FULCRUM REPLY ENVELOPE,65-21080-03 ,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
190,Commonwealth,LC,Y,892878967,Images/LTRFULC.jpg,36.00,36.00,135.00,24.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,40.00,57.00,175.00,46.00,TRUE,1-800-917-1909,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_180.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSF,2101,hash4: GS FULCRUM REPLY ENVELOPE,65-21080-03 ,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
191,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
192,Commonwealth,LC,Y,892878967,Images/LTRSCUD.jpg,36.00,36.00,140.00,20.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,60.00,175.00,20.00,TRUE,1-800-782-8380,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_140_253.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSSG,2101,hash4: GS SCUDDER GATEWAY REPLY ENV,65-21050-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
193,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
195,Commonwealth,LC,N,892878966,Images/LTRPIOC.jpg,36.00,36.00,140.00,26.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,38.00,66.00,175.00,20.00,TRUE,1-800-688-9915,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_138.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSP,2101,hash4: GS PIONEER REPLY ENV,65-21031-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
196,Commonwealth,LC,Y,892878967,Images/LTRPIOC.jpg,36.00,36.00,140.00,26.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,38.00,66.00,175.00,20.00,TRUE,1-800-688-9915,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_138.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSP,2101,hash4: GS PIONEER REPLY ENV,65-21031-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
197,Commonwealth,LC,N,892878966,Images/LTRPIO2.jpg,36.00,36.00,140.00,26.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,66.00,175.00,20.00,TRUE,1-800-688-9915,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_138.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSP,2101,hash4: GS PIONEER REPLY ENV,65-21031-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
198,Commonwealth,LC,Y,892878967,Images/LTRPIO2.jpg,36.00,36.00,140.00,26.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,66.00,175.00,20.00,TRUE,1-800-688-9915,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_138.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSP,2101,hash4: GS PIONEER REPLY ENV,65-21031-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
199,Commonwealth,LC,N,892878966,Images/LTRPIOV.jpg,36.00,36.00,140.00,26.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,66.00,175.00,20.00,TRUE,1-800-688-9915,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_138.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSP,2101,hash4: GS PIONEER REPLY ENV,65-21031-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
200,Commonwealth,LC,Y,892878967,Images/LTRPIOV.jpg,36.00,36.00,140.00,26.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,66.00,175.00,20.00,TRUE,1-800-688-9915,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_138.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSP,2101,hash4: GS PIONEER REPLY ENV,65-21031-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
201,Commonwealth,LC,N,892878966,Images/LTRSCUD.jpg,36.00,36.00,140.00,20.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,60.00,175.00,20.00,TRUE,1-800-782-8380,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_140_253.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSSG,2101,hash4: GS SCUDDER GATEWAY REPLY ENV,65-21050-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
202,Commonwealth,LC,Y,892878967,Images/LTRSCUD.jpg,36.00,36.00,140.00,20.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,60.00,175.00,20.00,TRUE,1-800-782-8380,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_140_253.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSSG,2101,hash4: GS SCUDDER GATEWAY REPLY ENV,65-21050-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
203,Commonwealth,LC,N,892878966,Images/LTRSCUD.jpg,36.00,36.00,140.00,20.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,60.00,175.00,20.00,TRUE,1-800-782-8380,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_140_253.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSSG,2101,hash4: GS SCUDDER GATEWAY REPLY ENV,65-21050-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
204,Commonwealth,LC,Y,892878967,Images/LTRSCUD.jpg,36.00,36.00,140.00,20.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,60.00,175.00,20.00,TRUE,1-800-782-8380,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_140_253.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSSG,2101,hash4: GS SCUDDER GATEWAY REPLY ENV,65-21050-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
205,Commonwealth,LC,N,892878966,Images/LTRSCUD.jpg,36.00,36.00,140.00,20.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,60.00,175.00,20.00,TRUE,1-800-782-8380,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_140_253.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSSG,2101,hash4: GS SCUDDER GATEWAY REPLY ENV,65-21050-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
206,Commonwealth,LC,Y,892878967,Images/LTRSCUD.jpg,36.00,36.00,140.00,20.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,36.00,60.00,175.00,20.00,TRUE,1-800-782-8380,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_140_253.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSSG,2101,hash4: GS SCUDDER GATEWAY REPLY ENV,65-21050-03,4,GS Commonwealth,,,,,,,,,,,,36.00,36.00,
207,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
209,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
211,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
234,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758550ENDLINETopeka  KS 66675-8550,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VA,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVA,2101,hash4: GS COMMONWEALTH VA REPLY ENV,65-21501-03,4,GS Commonwealth,,,,,,,,,,,,27.00,14.00,
244,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758554ENDLINETopeka  KS 66675-8554,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VUL,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVUL,2101,hash4: GS COMMONWEALTH VUL REPLY ENV,65-21111-03,4,GS Commonwealth VUL,,,,,,,,,,,,27.00,14.00,
245,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758554ENDLINETopeka  KS 66675-8554,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VUL,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVUL,2101,hash4: GS COMMONWEALTH VUL REPLY ENV,65-21111-03,4,GS Commonwealth VUL,,,,,,,,,,,,27.00,14.00,
246,Commonwealth,LC,N,892878966,Images/LTRCOMW.jpg,27.00,14.00,185.10,52.00,Commonwealth Annuity and Life Insurance Company,,,,,TRUE,P.O. Box 758554ENDLINETopeka  KS 66675-8554,214.00,33.00,175.00,46.00,TRUE,1-800-533-7881,Client Services,7:30 AM to 5:00 PM Central Time,,VUL,,RTFs/Footer/CWAGlobalAtlantic_125_244_245_266.rtf,67.00,700.00,475.00,90.00,,http://cwannuity.se2.com,GSCMVUL,2101,hash4: GS COMMONWEALTH VUL REPLY ENV,65-21111-03,4,GS Commonwealth VUL,,,,,,,,,,,,27.00,14.00,
